invoice_id,order_date,customer_id,customer_segment,region,sales_channel,category,product,quantity,unit_price,discount,revenue,profit
INV-10211,2024-01-20,CUST-0088,Consumer,Larnaca,Online,Office Supplies,Notebook,4,8.19,0.05,31.12,11.14
INV-10212,2024-01-20,CUST-0021,Consumer,Limassol,Retail Store,Electronics,Webcam,2,33.62,0.0,67.24,21.67
INV-10213,2024-01-20,CUST-0070,Consumer,Famagusta,Online,Electronics,Monitor Stand,1,60.66,0.0,60.66,21.25
INV-10214,2024-01-20,CUST-0046,Consumer,Larnaca,Retail Store,Home & Living,Desk Lamp,2,17.61,0.0,35.22,11.1
INV-10215,2024-01-20,CUST-0491,Enterprise,Paphos,Retail Store,Office Supplies,Pen Set,3,9.17,0.05,26.13,11.36
INV-10216,2024-01-20,CUST-0207,Consumer,Larnaca,Marketplace,Home & Living,Desk Lamp,1,17.88,0.0,17.88,5.96
INV-10217,2024-01-20,CUST-0485,Consumer,Nicosia,Online,Office Supplies,Notebook,3,10.85,0.0,32.55,11.34
INV-10218,2024-01-20,CUST-0340,Consumer,Nicosia,Marketplace,Home & Living,Storage Box,1,20.53,0.0,20.53,6.01
INV-10219,2024-01-20,CUST-0396,Small Business,Paphos,Retail Store,Home & Living,Plant Pot,1,20.39,0.0,20.39,7.57
INV-10220,2024-01-20,CUST-0085,Consumer,Limassol,Retail Store,Office Supplies,Printer Paper,3,11.52,0.1,31.1,11.76
INV-10221,2024-01-21,CUST-0106,Consumer,Famagusta,Online,Office Supplies,Folders,2,12.12,0.0,24.24,8.36
INV-10222,2024-01-21,CUST-0455,Consumer,Limassol,Retail Store,Home & Living,Wall Clock,1,17.29,0.0,17.29,5.31
INV-10223,2024-01-21,CUST-0059,Consumer,Larnaca,Online,Office Supplies,Desk Organizer,1,8.19,0.0,8.19,2.66
INV-10224,2024-01-21,CUST-0032,Consumer,Limassol,Retail Store,Home & Living,Wall Clock,1,22.0,0.0,22.0,7.65
INV-10225,2024-01-21,CUST-0376,Small Business,Nicosia,Online,Home & Living,Plant Pot,2,15.9,0.0,31.8,8.25
INV-10226,2024-01-22,CUST-0381,Enterprise,Larnaca,Retail Store,Fitness,Yoga Mat,4,15.13,0.0,60.52,20.13
INV-10227,2024-01-22,CUST-0256,Consumer,Limassol,Online,Office Supplies,Pen Set,3,12.26,0.2,29.42,10.6
INV-10228,2024-01-22,CUST-0269,Consumer,Limassol,Online,Office Supplies,Pen Set,3,12.12,0.1,32.72,10.8
INV-10229,2024-01-22,CUST-0503,Small Business,Famagusta,Online,Home & Living,Storage Box,4,11.26,0.0,45.04,21.61
INV-10230,2024-01-22,CUST-0090,Consumer,Limassol,Marketplace,Office Supplies,Notebook,1,5.47,0.1,4.92,1.92
INV-10231,2024-01-22,CUST-0298,Consumer,Larnaca,Retail Store,Fitness,Water Bottle,1,10.96,0.15,9.32,2.99
INV-10232,2024-01-22,CUST-0206,Consumer,Paphos,Retail Store,Fitness,Resistance Bands,3,16.19,0.1,43.71,15.58
INV-10233,2024-01-22,CUST-0133,Consumer,Nicosia,Retail Store,Office Supplies,Printer Paper,2,12.67,0.05,24.07,6.53
INV-10234,2024-01-22,CUST-0421,Consumer,Limassol,Retail Store,Office Supplies,Desk Organizer,3,9.08,0.1,24.52,7.59
INV-10235,2024-01-23,CUST-0478,Consumer,Nicosia,Online,Home & Living,Desk Lamp,1,23.0,0.1,20.7,8.05
INV-10236,2024-01-23,CUST-0444,Enterprise,Larnaca,Online,Office Supplies,Folders,6,12.75,0.05,72.68,29.15
INV-10237,2024-01-23,CUST-0231,Consumer,Limassol,Online,Fitness,Yoga Mat,1,9.53,0.0,9.53,3.0
INV-10238,2024-01-23,CUST-0282,Consumer,Paphos,Online,Fitness,Water Bottle,3,19.63,0.0,58.89,17.52
INV-10239,2024-01-23,CUST-0158,Consumer,Nicosia,Retail Store,Office Supplies,Folders,3,10.58,0.0,31.74,12.48
INV-10240,2024-01-23,CUST-0030,Consumer,Limassol,Marketplace,Home & Living,Cushion,2,29.04,0.0,58.08,18.27
INV-10241,2024-01-23,CUST-0032,Consumer,Nicosia,Online,Fitness,Skipping Rope,4,10.22,0.05,38.84,15.16
INV-10242,2024-01-23,CUST-0416,Consumer,Larnaca,Online,Home & Living,Wall Clock,1,30.3,0.0,30.3,9.29
INV-10243,2024-01-23,CUST-0349,Consumer,Nicosia,Online,Office Supplies,Notebook,6,3.74,0.05,21.32,7.52
INV-10244,2024-01-23,CUST-0134,Enterprise,Larnaca,Marketplace,Office Supplies,Desk Organizer,5,7.37,0.1,33.16,13.26
INV-10245,2024-01-24,CUST-0254,Consumer,Nicosia,Retail Store,Electronics,Wireless Mouse,1,40.64,0.0,40.64,15.88
INV-10246,2024-01-24,CUST-0164,Enterprise,Paphos,Online,Office Supplies,Printer Paper,4,14.1,0.1,50.76,19.51
INV-10247,2024-01-24,CUST-0479,Enterprise,Nicosia,Online,Fitness,Water Bottle,2,11.21,0.05,21.3,7.17
INV-10248,2024-01-24,CUST-0247,Consumer,Nicosia,Online,Office Supplies,Notebook,5,5.87,0.0,29.35,10.83
INV-10249,2024-01-24,CUST-0482,Small Business,Nicosia,Retail Store,Electronics,Wireless Mouse,1,59.34,0.0,59.34,22.49
INV-10250,2024-01-24,CUST-0413,Small Business,Limassol,Marketplace,Office Supplies,Notebook,3,13.04,0.0,39.12,15.11
INV-10251,2024-01-24,CUST-0396,Consumer,Limassol,Online,Electronics,Webcam,1,43.07,0.05,40.92,11.02
INV-10252,2024-01-24,CUST-0132,Consumer,Paphos,Retail Store,Home & Living,Wall Clock,4,18.07,0.2,57.82,20.57
INV-10253,2024-01-24,CUST-0522,Consumer,Limassol,Online,Electronics,USB-C Hub,2,48.33,0.0,96.66,35.66
INV-10254,2024-01-24,CUST-0468,Consumer,Nicosia,Online,Office Supplies,Notebook,3,8.7,0.0,26.1,12.92
INV-10255,2024-01-24,CUST-0307,Consumer,Nicosia,Retail Store,Fitness,Resistance Bands,1,16.38,0.05,15.56,6.49
INV-10256,2024-01-24,CUST-0018,Consumer,Limassol,Retail Store,Electronics,Webcam,1,20.89,0.0,20.89,5.24
INV-10257,2024-01-25,CUST-0028,Small Business,Larnaca,Retail Store,Home & Living,Plant Pot,2,20.42,0.05,38.8,15.53
INV-10258,2024-01-25,CUST-0175,Consumer,Limassol,Retail Store,Office Supplies,Folders,3,6.07,0.05,17.3,7.49
INV-10259,2024-01-25,CUST-0113,Consumer,Nicosia,Retail Store,Home & Living,Plant Pot,4,36.57,0.0,146.28,47.51
INV-10260,2024-01-25,CUST-0483,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,1,44.35,0.15,37.7,9.16
INV-10261,2024-01-25,CUST-0490,Consumer,Larnaca,Retail Store,Home & Living,Desk Lamp,4,17.97,0.05,68.29,23.64
INV-10262,2024-01-25,CUST-0271,Consumer,Limassol,Retail Store,Office Supplies,Pen Set,2,7.56,0.05,14.36,7.11
INV-10263,2024-01-25,CUST-0305,Enterprise,Nicosia,Online,Office Supplies,Pen Set,4,5.86,0.1,21.1,6.14
INV-10264,2024-01-25,CUST-0281,Enterprise,Nicosia,Online,Home & Living,Plant Pot,2,15.39,0.0,30.78,14.01
INV-10265,2024-01-26,CUST-0150,Small Business,Limassol,Marketplace,Electronics,Webcam,2,22.08,0.0,44.16,16.72
INV-10266,2024-01-26,CUST-0491,Consumer,Limassol,Online,Office Supplies,Notebook,3,10.99,0.0,32.97,14.19
INV-10267,2024-01-26,CUST-0246,Consumer,Famagusta,Retail Store,Home & Living,Wall Clock,1,26.84,0.0,26.84,10.85
INV-10268,2024-01-26,CUST-0339,Consumer,Nicosia,Online,Home & Living,Cushion,4,31.0,0.1,111.6,43.87
INV-10269,2024-01-26,CUST-0417,Enterprise,Nicosia,Retail Store,Office Supplies,Pen Set,1,13.06,0.05,12.41,5.35
INV-10270,2024-01-26,CUST-0329,Enterprise,Limassol,Online,Fitness,Foam Roller,1,16.45,0.0,16.45,6.02
INV-10271,2024-01-26,CUST-0039,Small Business,Larnaca,Online,Office Supplies,Notebook,5,9.81,0.15,41.69,13.18
INV-10272,2024-01-26,CUST-0508,Small Business,Famagusta,Online,Office Supplies,Pen Set,6,10.34,0.0,62.04,22.91
INV-10273,2024-01-26,CUST-0110,Consumer,Paphos,Online,Home & Living,Wall Clock,4,21.72,0.15,73.85,27.63
INV-10274,2024-01-26,CUST-0138,Consumer,Famagusta,Retail Store,Office Supplies,Printer Paper,3,8.8,0.1,23.76,8.24
INV-10275,2024-01-26,CUST-0264,Small Business,Paphos,Online,Electronics,Keyboard,1,62.52,0.1,56.27,21.82
INV-10276,2024-01-26,CUST-0180,Small Business,Paphos,Retail Store,Office Supplies,Desk Organizer,5,6.43,0.05,30.54,15.79
INV-10277,2024-01-26,CUST-0098,Consumer,Paphos,Retail Store,Home & Living,Plant Pot,2,4.29,0.0,8.58,3.47
INV-10278,2024-01-26,CUST-0458,Consumer,Famagusta,Online,Office Supplies,Desk Organizer,3,13.0,0.1,35.1,13.9
INV-10279,2024-01-27,CUST-0369,Consumer,Larnaca,Retail Store,Fitness,Water Bottle,2,15.81,0.1,28.46,8.56
INV-10280,2024-01-27,CUST-0319,Small Business,Limassol,Online,Office Supplies,Notebook,3,8.93,0.1,24.11,8.49
INV-10281,2024-01-27,CUST-0490,Enterprise,Limassol,Online,Home & Living,Wall Clock,4,17.26,0.0,69.04,18.22
INV-10282,2024-01-27,CUST-0224,Small Business,Limassol,Retail Store,Home & Living,Cushion,3,10.23,0.1,27.62,6.96
INV-10283,2024-01-27,CUST-0371,Consumer,Paphos,Online,Home & Living,Cushion,1,8.97,0.0,8.97,2.92
INV-10284,2024-01-27,CUST-0550,Consumer,Paphos,Marketplace,Electronics,Wireless Mouse,1,31.95,0.0,31.95,8.43
INV-10285,2024-01-27,CUST-0501,Small Business,Limassol,Retail Store,Office Supplies,Folders,1,10.38,0.0,10.38,3.81
INV-10286,2024-01-27,CUST-0060,Consumer,Limassol,Retail Store,Electronics,Wireless Mouse,2,41.81,0.05,79.44,20.42
INV-10287,2024-01-28,CUST-0224,Small Business,Larnaca,Online,Home & Living,Wall Clock,3,23.17,0.05,66.03,24.08
INV-10288,2024-01-28,CUST-0071,Consumer,Larnaca,Retail Store,Office Supplies,Desk Organizer,1,8.62,0.2,6.9,2.45
INV-10289,2024-01-28,CUST-0431,Small Business,Limassol,Retail Store,Electronics,USB-C Hub,1,51.7,0.0,51.7,19.73
INV-10290,2024-01-28,CUST-0137,Consumer,Paphos,Marketplace,Fitness,Foam Roller,1,30.51,0.05,28.98,11.11
INV-10291,2024-01-28,CUST-0229,Consumer,Famagusta,Online,Office Supplies,Pen Set,4,7.88,0.1,28.37,9.12
INV-10292,2024-01-28,CUST-0389,Consumer,Limassol,Retail Store,Home & Living,Wall Clock,2,16.17,0.1,29.11,10.58
INV-10293,2024-01-28,CUST-0116,Small Business,Nicosia,Online,Office Supplies,Desk Organizer,3,6.88,0.0,20.64,7.12
INV-10294,2024-01-28,CUST-0212,Consumer,Larnaca,Marketplace,Home & Living,Cushion,1,32.83,0.0,32.83,14.11
INV-10295,2024-01-28,CUST-0046,Consumer,Larnaca,Retail Store,Electronics,Monitor Stand,1,15.81,0.0,15.81,4.07
INV-10296,2024-01-28,CUST-0297,Consumer,Larnaca,Retail Store,Office Supplies,Pen Set,3,10.63,0.0,31.89,13.85
INV-10297,2024-01-28,CUST-0329,Consumer,Nicosia,Retail Store,Fitness,Skipping Rope,2,17.12,0.0,34.24,10.96
INV-10298,2024-01-29,CUST-0180,Consumer,Nicosia,Online,Fitness,Skipping Rope,1,15.41,0.05,14.64,5.43
INV-10299,2024-01-29,CUST-0391,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,56.8,0.1,51.12,15.96
INV-10300,2024-01-29,CUST-0485,Consumer,Limassol,Online,Office Supplies,Printer Paper,3,12.97,0.0,38.91,12.58
INV-10301,2024-01-29,CUST-0427,Consumer,Paphos,Marketplace,Office Supplies,Pen Set,4,10.75,0.05,40.85,14.79
INV-10302,2024-01-29,CUST-0461,Consumer,Nicosia,Online,Office Supplies,Pen Set,5,11.8,0.1,53.1,21.3
INV-10303,2024-01-29,CUST-0041,Consumer,Nicosia,Online,Office Supplies,Pen Set,4,11.46,0.15,38.96,15.79
INV-10304,2024-01-29,CUST-0341,Consumer,Larnaca,Retail Store,Office Supplies,Folders,4,12.03,0.0,48.12,21.97
INV-10305,2024-01-29,CUST-0491,Consumer,Famagusta,Marketplace,Fitness,Resistance Bands,2,17.16,0.15,29.17,10.72
INV-10306,2024-01-29,CUST-0290,Consumer,Limassol,Online,Home & Living,Storage Box,1,23.61,0.0,23.61,7.85
INV-10307,2024-01-29,CUST-0478,Small Business,Nicosia,Online,Electronics,USB-C Hub,3,50.44,0.0,151.32,50.54
INV-10308,2024-01-29,CUST-0321,Consumer,Larnaca,Online,Fitness,Foam Roller,4,14.09,0.0,56.36,18.56
INV-10309,2024-01-29,CUST-0428,Consumer,Larnaca,Online,Electronics,Keyboard,1,47.48,0.0,47.48,14.85
INV-10310,2024-01-29,CUST-0346,Consumer,Limassol,Marketplace,Office Supplies,Pen Set,1,8.15,0.0,8.15,2.74
INV-10311,2024-01-29,CUST-0144,Consumer,Limassol,Retail Store,Home & Living,Plant Pot,2,20.45,0.1,36.81,12.86
INV-10312,2024-01-29,CUST-0077,Consumer,Famagusta,Marketplace,Electronics,Webcam,1,48.24,0.15,41.0,16.59
INV-10313,2024-01-30,CUST-0155,Consumer,Limassol,Marketplace,Home & Living,Desk Lamp,1,23.23,0.0,23.23,8.37
INV-10314,2024-01-30,CUST-0495,Enterprise,Nicosia,Retail Store,Electronics,USB-C Hub,1,54.77,0.05,52.03,19.18
INV-10315,2024-01-30,CUST-0282,Consumer,Limassol,Online,Office Supplies,Folders,3,7.24,0.05,20.63,9.81
INV-10316,2024-01-30,CUST-0184,Small Business,Paphos,Retail Store,Office Supplies,Folders,1,3.88,0.0,3.88,1.74
INV-10317,2024-01-30,CUST-0363,Consumer,Nicosia,Retail Store,Office Supplies,Pen Set,5,7.65,0.0,38.25,16.69
INV-10318,2024-01-30,CUST-0232,Consumer,Famagusta,Online,Electronics,USB-C Hub,2,43.53,0.0,87.06,20.59
INV-10319,2024-01-30,CUST-0096,Small Business,Larnaca,Marketplace,Home & Living,Desk Lamp,3,11.86,0.0,35.58,8.19
INV-10320,2024-01-30,CUST-0512,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,31.72,0.1,28.55,10.06
INV-10321,2024-01-30,CUST-0541,Consumer,Limassol,Marketplace,Home & Living,Wall Clock,2,16.94,0.15,28.8,10.84
INV-10322,2024-01-30,CUST-0288,Consumer,Limassol,Online,Office Supplies,Folders,6,8.33,0.15,42.48,13.71
INV-10323,2024-01-31,CUST-0213,Consumer,Nicosia,Marketplace,Electronics,Wireless Mouse,1,25.17,0.05,23.91,6.42
INV-10324,2024-01-31,CUST-0399,Consumer,Famagusta,Online,Home & Living,Plant Pot,4,14.18,0.05,53.88,15.16
INV-10325,2024-01-31,CUST-0081,Enterprise,Larnaca,Online,Electronics,Monitor Stand,1,35.76,0.05,33.97,9.17
INV-10326,2024-01-31,CUST-0407,Consumer,Nicosia,Online,Fitness,Yoga Mat,3,11.74,0.2,28.18,12.18
INV-10327,2024-01-31,CUST-0385,Consumer,Paphos,Online,Office Supplies,Desk Organizer,1,10.52,0.0,10.52,3.98
INV-10328,2024-01-31,CUST-0076,Small Business,Nicosia,Retail Store,Home & Living,Plant Pot,2,24.4,0.0,48.8,17.71
INV-10329,2024-01-31,CUST-0006,Consumer,Larnaca,Online,Office Supplies,Pen Set,3,10.38,0.15,26.47,10.86
INV-10330,2024-01-31,CUST-0525,Consumer,Nicosia,Online,Electronics,USB-C Hub,1,47.55,0.0,47.55,16.76
INV-10331,2024-01-31,CUST-0395,Small Business,Limassol,Retail Store,Office Supplies,Desk Organizer,3,4.72,0.0,14.16,5.81
INV-10332,2024-01-31,CUST-0249,Enterprise,Larnaca,Retail Store,Electronics,Wireless Mouse,3,37.54,0.05,106.99,30.19
INV-10333,2024-01-31,CUST-0150,Consumer,Nicosia,Online,Office Supplies,Printer Paper,2,11.52,0.0,23.04,8.0
INV-10334,2024-02-01,CUST-0253,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,1,42.75,0.1,38.48,10.34
INV-10335,2024-02-01,CUST-0406,Consumer,Nicosia,Online,Electronics,Webcam,1,55.22,0.0,55.22,18.53
INV-10336,2024-02-01,CUST-0140,Small Business,Limassol,Online,Home & Living,Wall Clock,1,21.83,0.0,21.83,6.8
INV-10337,2024-02-01,CUST-0327,Consumer,Limassol,Online,Home & Living,Storage Box,4,21.97,0.0,87.88,24.79
INV-10338,2024-02-01,CUST-0288,Consumer,Famagusta,Retail Store,Home & Living,Plant Pot,1,17.73,0.1,15.96,4.51
INV-10339,2024-02-01,CUST-0185,Enterprise,Famagusta,Online,Electronics,Wireless Mouse,1,47.71,0.1,42.94,8.05
INV-10340,2024-02-01,CUST-0071,Small Business,Famagusta,Online,Electronics,Monitor Stand,1,38.88,0.1,34.99,13.1
INV-10341,2024-02-01,CUST-0259,Consumer,Larnaca,Online,Home & Living,Plant Pot,1,28.44,0.05,27.02,9.93
INV-10342,2024-02-01,CUST-0411,Consumer,Nicosia,Marketplace,Home & Living,Plant Pot,4,31.8,0.05,120.84,46.67
INV-10343,2024-02-01,CUST-0550,Consumer,Limassol,Retail Store,Fitness,Foam Roller,1,26.51,0.05,25.18,10.81
INV-10344,2024-02-01,CUST-0046,Consumer,Larnaca,Retail Store,Fitness,Yoga Mat,1,21.49,0.05,20.42,7.75
INV-10345,2024-02-01,CUST-0109,Small Business,Famagusta,Online,Home & Living,Plant Pot,2,30.86,0.0,61.72,22.71
INV-10346,2024-02-02,CUST-0227,Small Business,Larnaca,Retail Store,Office Supplies,Folders,4,15.47,0.0,61.88,27.14
INV-10347,2024-02-02,CUST-0495,Enterprise,Larnaca,Online,Electronics,Webcam,2,37.46,0.0,74.92,23.12
INV-10348,2024-02-02,CUST-0320,Consumer,Nicosia,Marketplace,Electronics,Wireless Mouse,2,40.2,0.0,80.4,25.91
INV-10349,2024-02-02,CUST-0464,Consumer,Limassol,Retail Store,Home & Living,Cushion,3,17.44,0.0,52.32,16.52
INV-10350,2024-02-02,CUST-0169,Consumer,Nicosia,Online,Office Supplies,Notebook,3,4.33,0.15,11.04,4.78
INV-10351,2024-02-02,CUST-0474,Consumer,Nicosia,Online,Home & Living,Cushion,3,26.0,0.0,78.0,27.98
INV-10352,2024-02-02,CUST-0203,Consumer,Nicosia,Retail Store,Electronics,Keyboard,1,44.68,0.0,44.68,19.59
INV-10353,2024-02-02,CUST-0065,Small Business,Larnaca,Online,Electronics,Wireless Mouse,1,51.58,0.05,49.0,9.32
INV-10354,2024-02-02,CUST-0269,Consumer,Nicosia,Online,Home & Living,Cushion,2,14.11,0.05,26.81,9.87
INV-10355,2024-02-02,CUST-0357,Consumer,Larnaca,Retail Store,Electronics,USB-C Hub,1,39.64,0.0,39.64,8.93
INV-10356,2024-02-02,CUST-0087,Consumer,Paphos,Retail Store,Electronics,Keyboard,3,40.62,0.05,115.77,38.33
INV-10357,2024-02-02,CUST-0524,Small Business,Nicosia,Online,Office Supplies,Pen Set,2,11.8,0.0,23.6,10.0
INV-10358,2024-02-03,CUST-0178,Consumer,Limassol,Online,Electronics,Webcam,2,55.41,0.05,105.28,33.77
INV-10359,2024-02-03,CUST-0368,Consumer,Nicosia,Marketplace,Electronics,Keyboard,3,36.26,0.15,92.46,15.99
INV-10360,2024-02-03,CUST-0507,Consumer,Paphos,Marketplace,Electronics,Keyboard,2,36.87,0.0,73.74,24.61
INV-10361,2024-02-03,CUST-0226,Consumer,Limassol,Online,Electronics,Monitor Stand,3,49.21,0.0,147.63,43.18
INV-10362,2024-02-03,CUST-0508,Consumer,Nicosia,Retail Store,Office Supplies,Folders,2,6.32,0.05,12.01,4.48
INV-10363,2024-02-03,CUST-0043,Enterprise,Nicosia,Retail Store,Office Supplies,Notebook,4,13.63,0.1,49.07,23.07
INV-10364,2024-02-03,CUST-0254,Small Business,Famagusta,Online,Electronics,Keyboard,1,48.49,0.0,48.49,12.96
INV-10365,2024-02-03,CUST-0121,Consumer,Nicosia,Marketplace,Fitness,Foam Roller,3,11.53,0.1,31.13,13.01
INV-10366,2024-02-03,CUST-0439,Consumer,Larnaca,Marketplace,Office Supplies,Folders,1,4.33,0.0,4.33,1.59
INV-10367,2024-02-03,CUST-0546,Consumer,Paphos,Marketplace,Office Supplies,Pen Set,2,9.23,0.0,18.46,5.83
INV-10368,2024-02-03,CUST-0527,Consumer,Famagusta,Online,Electronics,USB-C Hub,2,41.63,0.2,66.61,25.58
INV-10369,2024-02-03,CUST-0061,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,1,26.11,0.2,20.89,7.22
INV-10370,2024-02-04,CUST-0330,Consumer,Larnaca,Online,Fitness,Resistance Bands,4,16.48,0.1,59.33,22.49
INV-10371,2024-02-04,CUST-0425,Consumer,Limassol,Retail Store,Home & Living,Plant Pot,1,19.75,0.0,19.75,6.27
INV-10372,2024-02-04,CUST-0378,Small Business,Limassol,Retail Store,Office Supplies,Notebook,2,11.2,0.0,22.4,8.42
INV-10373,2024-02-04,CUST-0470,Small Business,Nicosia,Retail Store,Electronics,Webcam,1,37.35,0.05,35.48,11.02
INV-10374,2024-02-04,CUST-0217,Enterprise,Paphos,Online,Home & Living,Desk Lamp,2,18.63,0.05,35.4,7.69
INV-10375,2024-02-04,CUST-0497,Consumer,Limassol,Retail Store,Office Supplies,Desk Organizer,3,11.75,0.1,31.72,12.6
INV-10376,2024-02-04,CUST-0017,Small Business,Nicosia,Retail Store,Fitness,Yoga Mat,3,7.5,0.0,22.5,11.4
INV-10377,2024-02-04,CUST-0136,Consumer,Limassol,Marketplace,Fitness,Foam Roller,4,12.67,0.15,43.08,15.71
INV-10378,2024-02-05,CUST-0170,Consumer,Nicosia,Online,Office Supplies,Desk Organizer,1,10.8,0.0,10.8,3.67
INV-10379,2024-02-05,CUST-0219,Consumer,Limassol,Online,Home & Living,Storage Box,1,27.64,0.0,27.64,7.71
INV-10380,2024-02-05,CUST-0352,Consumer,Limassol,Online,Office Supplies,Pen Set,2,8.69,0.1,15.64,5.92
INV-10381,2024-02-05,CUST-0092,Consumer,Larnaca,Retail Store,Fitness,Foam Roller,1,18.92,0.1,17.03,6.27
INV-10382,2024-02-05,CUST-0137,Consumer,Limassol,Online,Office Supplies,Desk Organizer,2,12.32,0.05,23.41,10.29
INV-10383,2024-02-05,CUST-0451,Consumer,Limassol,Online,Home & Living,Desk Lamp,3,14.37,0.0,43.11,18.17
INV-10384,2024-02-05,CUST-0223,Consumer,Paphos,Retail Store,Office Supplies,Pen Set,1,3.45,0.0,3.45,1.47
INV-10385,2024-02-05,CUST-0323,Enterprise,Larnaca,Online,Office Supplies,Notebook,5,4.16,0.1,18.72,7.99
INV-10386,2024-02-05,CUST-0292,Small Business,Nicosia,Retail Store,Office Supplies,Notebook,1,8.21,0.1,7.39,2.62
INV-10387,2024-02-05,CUST-0402,Consumer,Nicosia,Retail Store,Home & Living,Wall Clock,2,30.56,0.0,61.12,22.9
INV-10388,2024-02-05,CUST-0073,Consumer,Limassol,Online,Office Supplies,Pen Set,4,12.14,0.05,46.13,18.84
INV-10389,2024-02-05,CUST-0431,Small Business,Famagusta,Online,Fitness,Water Bottle,2,16.51,0.0,33.02,14.16
INV-10390,2024-02-05,CUST-0070,Consumer,Famagusta,Retail Store,Home & Living,Plant Pot,1,11.72,0.0,11.72,3.46
INV-10391,2024-02-05,CUST-0514,Consumer,Famagusta,Online,Office Supplies,Notebook,3,12.33,0.1,33.29,10.22
INV-10392,2024-02-05,CUST-0285,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,3,18.75,0.0,56.25,21.05
INV-10393,2024-02-06,CUST-0068,Consumer,Famagusta,Online,Office Supplies,Pen Set,1,5.12,0.0,5.12,1.79
INV-10394,2024-02-06,CUST-0465,Consumer,Nicosia,Online,Electronics,Keyboard,1,66.35,0.05,63.03,23.36
INV-10395,2024-02-06,CUST-0168,Small Business,Nicosia,Retail Store,Office Supplies,Pen Set,3,9.01,0.05,25.68,11.84
INV-10396,2024-02-06,CUST-0130,Consumer,Paphos,Retail Store,Office Supplies,Folders,3,4.11,0.1,11.1,4.31
INV-10397,2024-02-06,CUST-0279,Small Business,Larnaca,Online,Fitness,Yoga Mat,1,23.11,0.05,21.95,5.5
INV-10398,2024-02-06,CUST-0057,Consumer,Larnaca,Retail Store,Office Supplies,Folders,5,9.54,0.05,45.31,21.34
INV-10399,2024-02-06,CUST-0119,Small Business,Nicosia,Retail Store,Electronics,USB-C Hub,3,56.92,0.0,170.76,51.3
INV-10400,2024-02-06,CUST-0373,Consumer,Paphos,Online,Electronics,Wireless Mouse,1,41.72,0.0,41.72,13.91
INV-10401,2024-02-06,CUST-0430,Small Business,Limassol,Marketplace,Office Supplies,Notebook,3,5.35,0.0,16.05,5.71
INV-10402,2024-02-06,CUST-0515,Consumer,Nicosia,Online,Office Supplies,Desk Organizer,3,7.6,0.05,21.66,7.77
INV-10403,2024-02-06,CUST-0071,Enterprise,Paphos,Marketplace,Office Supplies,Pen Set,6,15.15,0.15,77.26,30.43
INV-10404,2024-02-06,CUST-0206,Consumer,Nicosia,Retail Store,Fitness,Water Bottle,1,30.28,0.0,30.28,12.38
INV-10405,2024-02-07,CUST-0201,Enterprise,Nicosia,Online,Home & Living,Cushion,1,17.78,0.1,16.0,4.17
INV-10406,2024-02-07,CUST-0355,Consumer,Nicosia,Marketplace,Electronics,Keyboard,2,31.24,0.05,59.36,18.63
INV-10407,2024-02-07,CUST-0315,Consumer,Famagusta,Online,Home & Living,Desk Lamp,1,22.74,0.0,22.74,6.21
INV-10408,2024-02-07,CUST-0146,Enterprise,Limassol,Marketplace,Electronics,Keyboard,2,24.29,0.1,43.72,14.71
INV-10409,2024-02-07,CUST-0382,Small Business,Paphos,Retail Store,Office Supplies,Pen Set,5,6.53,0.0,32.65,12.16
INV-10410,2024-02-07,CUST-0077,Small Business,Nicosia,Online,Home & Living,Cushion,2,25.34,0.05,48.15,10.89
INV-10411,2024-02-07,CUST-0403,Consumer,Nicosia,Online,Office Supplies,Pen Set,4,16.64,0.1,59.9,24.0
INV-10412,2024-02-07,CUST-0140,Enterprise,Limassol,Online,Home & Living,Wall Clock,1,14.58,0.1,13.12,4.77
INV-10413,2024-02-07,CUST-0124,Consumer,Nicosia,Online,Electronics,Keyboard,3,28.83,0.05,82.17,22.06
INV-10414,2024-02-07,CUST-0093,Small Business,Limassol,Retail Store,Fitness,Resistance Bands,3,23.35,0.0,70.05,22.02
INV-10415,2024-02-07,CUST-0094,Consumer,Nicosia,Marketplace,Home & Living,Cushion,1,34.74,0.1,31.27,9.34
INV-10416,2024-02-07,CUST-0179,Consumer,Limassol,Retail Store,Fitness,Foam Roller,1,15.16,0.0,15.16,5.79
INV-10417,2024-02-07,CUST-0105,Consumer,Limassol,Retail Store,Electronics,Monitor Stand,2,39.19,0.1,70.54,19.39
INV-10418,2024-02-08,CUST-0203,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,3,12.67,0.1,34.21,15.78
INV-10419,2024-02-08,CUST-0023,Small Business,Larnaca,Online,Electronics,Wireless Mouse,3,37.75,0.2,90.6,20.64
